X,y
-0.39,39.96315
-2.29,240.68115
-1.8,92.35000000000001
5.02,-85.0394
-5.93,-66.11765
5.1,178.355
-9.16,70.65840000000001
-4.07,-138.75765
9.85,242.35875
10.71,272.25115
-10.97,128.29635000000002
8.39,243.65315000000004
-10.39,113.53315
7.33,340.34835
-18.99,338.27514999999994
-11.17,262.54834999999997
-5.09,145.91715
-1.66,157.6834
14.24,339.34639999999996
9.04,103.60239999999999
15.75,645.79875
12.07,330.09235
-2.83,-70.03165
-2.66,106.3434
10.69,408.21914999999996
0.4,85.94
-1.57,-91.54765
-13.35,344.03875000000005
-1.06,-193.2146
-27.91,1168.86715
-4.56,138.5204
-9.8,83.01000000000002
6.93,131.93234999999999
-4.79,37.44115
-3.29,-61.248850000000004
13.47,213.10635000000002
-10.49,94.50515000000001
3.17,-50.58165
-18.95,662.5587499999999
0.9,-164.045
4.1,265.46500000000003
8.6,112.60999999999999
-8.99,-5.61484999999999
3.2,-40.47
3.18,-102.82140000000001
-0.19,-253.63085
1.5,111.625
4.64,30.32439999999999
3.98,-66.1194
-9.96,-48.287599999999955
-11.96,103.35240000000002
25.06,874.2753999999998
19.2,783.48
-13.92,5.899600000000021
4.5,-72.655
6.27,-28.46565000000001
7.51,171.28515
1.4,40.56
-9.27,79.35434999999998
-1.82,-21.9314
-4.91,69.73714999999999
1.34,-91.04660000000001
-2.68,62.8536
-1.32,-166.3564
10.19,259.95914999999997
12.31,207.97914999999998
-11.81,309.92915000000005
-4.6,-136.28
-7.91,10.477149999999995
12.24,165.95640000000003
-0.59,116.98715
14.49,190.24515000000005
-4.78,129.0626
0.26,59.9114
-13.49,297.50514999999996
13.03,215.25635
-3.63,67.48035
-14.85,498.64874999999995
-5.92,-53.5604
-23.05,748.92875
-0.32,-32.8564
1.12,-130.73839999999998
2.88,-79.57839999999999
14.98,455.64060000000006
-3.01,-1.6148500000000023
8.07,-179.67765
3.12,93.0616
-1.93,-39.867650000000005
-20.77,690.1143500000001
9.48,88.5356
-5.04,309.8324
0.18,-116.9114
-12.7,294.265
2.83,-111.51165
1.08,30.8996
0.29,-141.29885
-1.35,155.86875
10.49,200.13515000000004
9.66,361.6334
7.26,93.31139999999999
33.21,1568.55115
-6.0,-71.39
-3.8,-39.660000000000004
-10.15,292.69875
4.36,385.9544
-6.87,33.48035
-26.98,1038.2006
-12.13,335.51035
0.72,-138.3624
10.1,149.91499999999996
-15.57,393.84235
-6.12,79.9016
-1.39,-11.50685
-7.29,-66.97885000000001
5.31,74.89914999999998
0.04,90.2524
3.21,-62.10885
-7.25,63.77875
15.37,670.3703499999999
-0.0,60.67
12.94,371.5954
-4.39,-114.97685000000001
5.9,5.00500000000001
-6.79,6.711149999999996
-9.51,-1.4548500000000075
-7.04,-100.43759999999999
-0.46,-196.0126
-2.19,-25.45085
15.39,514.24315
-11.49,235.91515
-10.9,225.60500000000002
17.0,608.01
6.09,-29.40285
-18.81,380.4791499999999
4.97,25.996349999999996
2.37,-93.68965
-21.44,646.6804000000002
-3.7,-74.30499999999999
-0.17,139.68835
7.31,-2.990850000000023
9.54,241.2274
0.96,215.5924
10.33,45.31835000000001
-1.46,-69.8326
-8.57,-14.847650000000002
-9.34,-33.366600000000005
5.43,96.82235
-19.58,570.0745999999999
6.78,2.0826000000000136
-11.07,82.01235000000003
-3.59,38.06715
5.05,96.17875
12.18,127.23859999999999
-19.41,785.88715
-8.06,41.05540000000003
0.49,14.085149999999999
-5.96,-45.08760000000001
8.62,110.28659999999996
-20.86,467.65939999999995
3.62,236.85660000000001
4.26,-187.7686
0.49,-20.04485
11.02,304.37059999999997
-12.3,-14.764999999999986
11.09,281.92715
-7.03,215.08634999999998
7.26,142.52139999999997
-3.24,5.406400000000003
8.14,124.5994
7.8,84.36999999999999
-14.64,343.7744
-1.54,-108.7726
-0.92,39.8996
-2.38,-41.153400000000005
-7.56,-12.429599999999994
18.51,435.16515
2.09,99.18714999999999
15.55,344.29875000000004
-5.69,164.33915
-10.62,129.49659999999997
1.32,7.843600000000001
-5.63,-108.38964999999999
23.9,816.4549999999998
2.45,86.94875
11.53,228.74634999999998
-2.24,8.026399999999999
-3.26,86.91139999999999
-0.31,65.28915
3.56,-12.009599999999999
8.5,500.925
-1.22,390.8426
-6.81,101.76915
-10.68,-45.18640000000002
-0.77,-112.50565
5.73,143.02435
4.58,-23.585399999999993
-0.18,-9.791400000000001
-6.0,-215.59
1.47,63.90635
5.72,221.1576
-0.37,-151.88965000000002
1.12,-36.1384
-1.51,-45.74485
9.15,-152.00125
-4.38,-45.0134
1.86,-58.45060000000001
3.94,-136.1146
7.26,-3.8486000000000047
14.96,419.9224000000001
6.75,135.63875000000002
5.99,116.39515000000002
-14.7,201.695
6.06,-25.814600000000013
22.94,888.8254
-8.3,26.145000000000024
-10.2,250.91000000000003
-2.15,145.94875
10.21,134.02115000000003
5.25,-143.47125
-4.77,41.35435
-0.36,-83.6756
10.37,301.39034999999996
6.73,180.00435
24.29,839.6911499999999
10.06,319.04540000000003
3.54,206.2174
6.15,127.53875000000001
-3.49,83.32515
-9.78,45.12259999999998
1.72,-95.9424
4.91,211.20715
-13.95,274.21875
-5.22,12.142599999999991
-3.69,-0.110850000000001
2.66,115.0234
-2.6,-24.92
4.45,-16.021249999999995
0.98,-32.21940000000001
10.6,186.32999999999998
-17.11,319.43315
16.57,481.88235000000003
14.18,290.7886
0.5,-53.745
6.5,335.445
6.07,78.42235000000001
-7.37,270.18035
1.65,-114.74125
7.78,213.3726
3.1,27.675
10.51,414.85515
0.95,-52.47125
0.81,228.85915
-7.68,-10.986399999999989
-3.65,9.15875
-4.6,-127.86999999999999
17.05,492.40875000000005
2.41,-7.702849999999998
-9.99,-22.934849999999983
3.99,-191.90485
-1.92,111.8596
-30.54,1355.0374
4.8,-34.68000000000001
-15.53,295.06634999999994
5.78,-19.3074
-9.61,88.63314999999999
-14.58,300.0946
4.94,99.03540000000001
-14.94,220.89539999999994
-4.47,-10.903650000000003
2.04,78.89240000000001
6.12,-3.818399999999997
7.45,40.888750000000016
-0.36,10.1644
-8.32,137.5636
19.24,570.6163999999999
-6.06,134.4454
18.04,543.5424
-4.53,-68.16365
11.61,255.62314999999995
10.7,28.094999999999942
-10.46,-100.98259999999999
3.55,74.70875000000001
7.55,-109.11125
7.01,-0.9948499999999996
-1.99,124.80515
3.02,66.7106
-3.95,-95.67125
-11.72,164.1476
9.84,1.438399999999973
-5.6,-113.96000000000001
13.8,313.98
6.02,149.8606
-8.93,85.14235000000001
-1.61,-11.28685
-2.86,-78.0306
-8.71,93.62115000000004
5.01,155.68515
-4.79,156.62115
16.32,500.4836
8.61,157.58315
-8.8,130.76000000000002
-0.19,66.05915
-2.27,-59.435649999999995
-15.65,267.46875000000006
9.31,80.66915
9.5,91.025
9.26,397.41139999999996
-4.57,114.45235000000001
10.69,124.23914999999997
-2.1,5.555
9.35,203.29874999999998
18.13,546.26035
1.4,-111.63
-14.19,434.18915000000004
-3.17,-143.57165
6.41,193.60715000000002
12.2,273.71
-11.34,52.52339999999998
-1.91,-20.40285
2.33,-214.01165
4.35,78.97874999999999
9.1,248.12499999999997
-9.48,36.365599999999986
-4.23,50.26435
10.08,-123.6704
3.92,-28.650400000000005
4.48,-120.3944
11.25,345.87874999999997
1.04,30.5524
5.28,55.397600000000004
-3.15,-18.791249999999998
-13.45,194.91875
-12.95,305.35875
0.74,-125.8086
-2.0,116.53
-6.55,129.87875
3.18,156.1386
-8.9,45.175000000000004
1.11,141.92315
-0.2,125.46
-8.4,133.64
-22.98,853.0506000000001
14.57,315.2623500000001
3.17,18.028349999999996
-26.64,1140.7444
-4.26,265.4814
3.94,-167.7546
-2.28,117.9476
5.8,-85.49999999999999
-9.73,135.24435
1.75,-61.771249999999995
-0.53,25.27635
-1.83,-37.66165
-2.21,49.85115
2.0,95.22
9.33,120.70835
-5.3,108.15499999999999
-4.07,-24.34765
1.61,96.12315
-1.2,146.14000000000001
3.86,57.4994
7.18,132.59859999999998
12.91,70.84715000000003
-1.16,-97.5316
-22.77,621.1843499999999
-0.7,-19.544999999999998
3.54,-142.8126
-1.87,-162.92964999999998
-1.53,-10.48365
-24.33,829.7483499999998
5.08,180.7596
-3.24,184.4964
-15.11,356.61315
-8.71,38.34115000000004
-8.65,169.42875
6.09,-21.842850000000013
5.62,94.77660000000002
15.15,622.0587499999999
6.48,270.8656
-13.52,190.06559999999996
-14.09,370.77715
11.31,183.96915
15.67,347.27835000000005
-2.38,-200.0034
5.59,134.54715
-15.05,326.31875
-19.44,622.8904
-11.74,267.39140000000003
-3.57,-29.81765
-5.21,131.37115
-2.3,235.975
-4.91,307.63715
6.79,190.48115
14.28,392.9176
0.36,51.0344
20.3,700.6049999999999
-6.34,-32.8466
-5.25,221.12875
3.88,132.4716
-3.55,25.78875
11.77,435.94435
-6.41,145.16715
13.23,152.82435
1.94,168.0154
25.65,1026.4787499999998
-4.64,-147.6456
-2.03,36.306349999999995
1.46,-29.462600000000002
-21.81,545.11915
6.02,274.37059999999997
4.81,60.00914999999999
1.09,0.06715000000000071
-15.44,273.13039999999995
-15.47,256.71635000000003
5.87,96.83035000000001
11.75,209.07875
15.94,842.7054
-8.95,-41.971250000000026
-10.31,139.01915
-2.72,-56.2024
-19.76,429.7064000000001
-5.89,-51.06685
8.52,143.16559999999998
16.35,575.6087500000001
2.79,171.75115
16.41,549.44715
4.11,-12.236849999999997
1.91,253.37715
-1.71,221.62115
1.87,233.18034999999998
-2.55,-57.10125
-1.41,76.72715000000001
-6.62,132.34660000000002
2.59,93.24715
0.14,72.60940000000001
-14.8,346.39000000000004
-2.41,-36.52285
-8.56,231.8604
-20.48,730.6756
4.84,132.6184
15.59,427.04715000000004
23.7,977.2149999999999
15.62,577.7066
-8.71,68.37115000000004
11.75,336.64875
11.2,136.44999999999996
-19.88,571.6415999999999
8.61,-16.996850000000023
6.27,-60.19565000000003
1.63,271.75035
2.89,40.10315
0.58,141.49460000000002
16.32,123.02359999999999
-4.02,-18.539400000000008
-2.0,-21.97
0.07,-68.52765
2.76,39.5464
-17.63,297.23034999999993
13.88,495.5416
2.26,98.9414
5.69,-73.56084999999999
1.97,74.29634999999999
-1.86,38.9894
-3.55,208.83875
0.96,137.7224
1.52,-130.0044
11.55,144.37875
3.46,155.3674
-1.33,-166.19165
19.87,737.76035
-12.79,116.82114999999995
-13.4,287.06
3.55,99.60875
-2.12,47.141600000000004
-17.75,318.11875
-3.12,8.8716
-7.11,204.47315
11.31,209.38915000000003
-6.21,92.94115
10.51,409.56515
4.6,287.53
-2.06,194.4954
0.21,19.65115
4.29,56.47115
-23.08,697.1695999999998
3.27,-35.525650000000006
-3.79,-11.208849999999998
17.98,372.4806
-6.91,120.68715
11.43,201.39235000000002
-25.15,1003.1687499999998
8.15,260.40875
2.76,196.2164
-2.47,-95.59365
-1.21,-29.36885
-2.61,-89.19685
4.23,-152.24564999999998
-1.34,-84.7766
-17.88,318.87159999999994
-1.86,141.0094
22.35,486.1187500000001
0.47,66.76635
2.91,-7.812849999999994
-4.38,-42.7634
1.74,-26.6186
1.78,70.2026
-2.61,-10.166850000000002
8.63,440.20035
-9.23,121.09435
-1.3,-59.875
5.05,-9.28125
-2.67,-24.67165
-12.24,381.70640000000003
5.58,135.1246
-9.82,283.4086
-4.47,-142.70365
-8.28,13.96759999999999
-1.11,7.66315
-4.29,-11.46885
-4.75,106.08875
6.81,225.83914999999996
17.63,483.16035
-3.58,-351.3154
5.23,-55.01564999999999
-3.55,-142.58125
0.99,78.75514999999999
11.28,486.7676
0.5,46.005
-8.16,299.7884
-7.3,97.635
-6.17,176.87835
-0.13,41.080349999999996
8.58,235.8746
-13.59,114.59715
-10.37,87.25035
-9.25,285.47875
-17.49,514.84515
13.26,141.75139999999996
-0.36,134.3244
19.01,763.5651500000001
-14.24,220.8764
12.94,339.2154
-7.02,-21.409400000000012
-4.07,50.15235
-9.89,132.74315
-9.5,54.965
-13.24,212.53640000000004
2.16,-52.261599999999994
-13.14,300.11940000000004
-2.42,-79.2154
-0.09,44.95715
6.67,126.17835
1.0,-92.52
3.21,-22.15885
5.14,97.67939999999999
-0.17,172.24835000000002
3.63,-46.589650000000006
-9.8,95.28000000000002
-7.75,40.68875
18.98,388.61060000000003
-0.12,-17.888399999999997
-7.11,145.93315
13.8,432.62
-1.57,-60.79765
-6.46,107.94739999999999
-14.49,234.11514999999997
7.79,163.98115
-10.86,256.8994
-5.39,-57.25685
6.44,145.7204
1.84,-192.46159999999998
-0.86,121.0194
-2.14,-192.8506
11.46,230.13740000000004
22.3,801.275
-5.49,134.70515
5.69,293.12915
19.29,603.1711499999999
10.79,214.47114999999997
-6.87,-84.57965000000002
-4.31,84.42915
-5.98,158.4606
-9.13,241.15035
-6.24,-86.9436
2.62,-88.7234
-5.87,145.22035
8.76,264.1664
1.23,-248.67565
-3.97,-91.32364999999999
8.86,-124.60060000000004
3.19,3.5291500000000013
2.65,38.51875
10.4,243.28000000000003
5.73,126.81434999999999
-1.09,81.12715
9.38,153.21660000000003
3.09,-162.85285000000002
29.17,1406.1483500000004
10.99,314.53515000000004
11.53,64.20634999999999
12.91,175.21715000000003
0.8,154.91
13.13,509.3203500000001
0.23,-56.245650000000005
-8.31,-87.54084999999998
-5.64,-45.8156
5.28,-42.3224
-15.61,254.72314999999995
2.08,117.61959999999999
-7.28,-185.24239999999998
7.18,-151.9814
-7.46,301.2374
18.72,491.62759999999986
7.68,264.3136
-12.69,-32.520850000000024
17.59,634.00715
-2.27,-175.95565000000002
-7.27,-68.58565000000002
-10.24,-52.1336
5.68,137.36360000000002
15.05,263.27875000000006
-5.78,-93.9174
-9.98,199.68059999999997
-11.4,352.03
